-919475	-475915	-14793	864530	950048
958930	-223752	-464297	-644442	467027
425094	-899690	800982	-160960	-87476
-539056	321888	229780	-615874	813541
-378412	-737709	764090	509962	-864577
597325	654863	461498	833484	-772251
-251190	624235	770133	-13843	-203345
-185033	104914	268354	-175308	-92298
-119385	-657948	-936354	-320022	49491
493720	159054	996578	-255168	-481516
56091	955897	987822	-88451	-561936
-444946	-284681	296532	657423	-58020
281169	369085	-843434	-691123	410874
503675	531059	726473	174817	-368718
768732	208532	383173	480503	331120
861907	286256	-903281	288363	913900
-251784	46555	-220600	-53060	995035
541139	28402	446820	381674	300596
-389000	313746	621398	-116417	776702
536651	-134468	121165	384484	-899722
-379585	567916	97198	236947	982703
-122271	727220	-463882	813157	945482
-107377	463009	236067	18936	-63475
-62130	-201144	328640	-270567	-508150
602243	343724	-6055	-901683	-283108
78537	-492402	-827000	848989	-93566
-549381	-123036	189556	-737926	-340917
-25518	858026	153565	-90349	833342
127460	-506067	-792805	705934	-89921
475146	-767319	375066	220276	569421
318881	332027	-925269	180564	-583674
578906	601184	-865722	276747	181410
683910	143105	726475	-802256	379813
236347	-7518	62400	-906679	521006
-668837	-705602	556465	294843	-39264
-867277	-854325	127184	10236	-349552
894830	-190649	517495	975111	540965
220433	-588276	838378	-744129	-162001
272072	-63594	-149096	-965978	846565
-299837	652387	654871	-403639	190245
751572	-354715	-824379	-172040	916939
174018	753197	371283	-110110	-307225
317714	-823619	111391	-560785	-908675
-887412	678621	-566372	909494	50725
-870930	310500	-396365	826563	-37190
-337466	438540	829121	-690855	870136
119784	-601970	677299	833622	-181098
332707	792310	-24281	-131426	448674
-716877	-121896	-280186	123017	-268093
54685	-504279	-504068	834180	-696750
-877130	-705011	-875910	548846	-270292
634365	-940513	-775317	-191836	-561932
-85280	-358612	169038	-894319	169828
410320	362008	276347	970843	-179024
-210224	-111686	-586286	-164189	570603
736651	537971	-460326	747662	826924
379140	271028	-543506	362778	436723
655269	791979	-979392	775983	605102
-707123	625491	288259	708475	315071
-200222	78730	-443293	216985	-868967
423429	-224245	534447	-184731	378409
612369	-435620	-455863	-961262	195302
782461	919458	-453429	-746218	557880
669535	447653	-195388	640767	532961
-408817	340551	-970706	-966211	507403
382464	-100093	-424079	806127	357964
-991448	285072	651516	-759882	873628
107545	-79607	-786773	224857	-229691
653574	447994	-184375	-909838	192169
-336834	304042	758748	26209	766134
-399853	768344	668732	173974	417977
-55895	-141994	260761	297739	-982806
871970	-872373	-672939	-575591	742969
300459	-854726	687016	-542295	-400103
-108849	-988658	753266	383350	994460
91012	822247	292023	-571178	-319981
-420146	77578	481486	505644	930836
69440	225842	512991	805914	477031
808877	-820897	-937296	-562844	-55881
397132	962038	584857	530409	-264859
-584378	729042	203569	-546977	-365059
-355656	301856	-405766	859457	-508486
-940491	672792	928571	395856	-313489
556468	-352401	589394	-130769	840536
-827165	733736	-546362	544570	852180
629370	620509	-150479	558608	-904948
-410931	-681670	-750891	471707	-868650
335073	-551373	587967	-754579	181218
616896	299622	-320440	-792664	-764398
144493	766290	323869	-689627	292858
473302	-21414	124049	715077	-404147
-640899	-812651	983850	801501	886878
-873236	267027	-485746	-32442	620102
-304767	268423	251713	-799016	519038
39576	-877510	-112599	302256	-156437
203193	278690	239699	190211	554492
681994	-766142	553021	173433	782294
552616	-811008	97676	-163765	-35167
-129539	-308455	366269	-368976	886949
-931018	-80997	217850	577228	611969
453904	-426774	749067	907863	102562
793278	711745	437696	784042	-859889
272327	-764370	109920	543275	987910
289567	191732	-513622	-113733	-612532
-361883	569254	-388904	453150	286897
157819	295405	952643	-473519	29216
344741	-690783	122540	-699862	-359075
5670	360279	559850	-979275	856588
868902	230560	997181	-503516	16582
49995	-452611	-291458	49246	998498
127323	-362348	-801295	244794	-807754
-918717	754092	955925	195512	-338679
-811121	-1866	976901	225927	-634047
-831756	603255	-81182	-587365	-333284
199615	-344097	-621841	-450265	-159117
-14469	739549	-726257	945966	-927845
549189	344037	-876192	-436491	-145698
-611983	-837099	-284656	936967	179978
708703	-589355	474178	-29018	169827
-803911	702418	-188322	-638551	-901428
-54489	-43380	365639	-701212	360003
655704	645009	688707	-419067	-191014
-609363	335965	-375109	129654	-224632
425110	631702	-178679	16696	282384
506703	467778	394130	619317	-975104
-938172	-319195	204609	-841201	-903204
-490489	-35264	997728	-477740	368097
973030	664521	-173336	742704	996558
-104986	-363639	-257560	487562	400448
725289	-801141	-92175	810901	939808
-966724	-477347	-514154	-232901	240002
-203050	336829	199179	419257	883749
-543010	891737	-489574	526654	-916235
-670899	-61349	378274	-685502	-545801
-302597	-183220	-975110	-473914	390313
481848	-798735	-769453	-673254	-391662
-271635	50844	-10147	406682	662019
-348565	220496	733368	175032	863153
225328	-338029	-927480	342944	805644
-424446	10004	-834148	429418	-843655
-88310	470722	-112337	835132	-611890
-318516	480160	701553	538324	379365
-964790	-855761	205041	795217	601991
277252	761317	811548	18000	432316
959090	-239533	-406721	-398787	-177504
-776030	-614817	228062	765121	148040
602475	-631487	947509	-323991	-67227
230337	491119	742166	-521888	-842074
-254286	39291	175164	678859	-171497
-42993	-962559	-409245	-712541	-579924
-712173	70871	-869577	-341833	708774
-709875	-910948	958858	-35487	-601444
-387748	-729558	-7413	-304311	458407
-931972	-939980	-84576	-280201	154478
332105	943616	306780	515767	376778
581829	766693	222666	591884	-664826
287222	553517	-188358	614878	-599901
892097	-616270	26799	-679934	842697
648578	712632	138361	641127	155692
-41696	245501	415232	665702	-850329
-138232	-62721	854913	-423944	278916
-685714	781361	88876	-447509	-145720
-134647	473474	-494149	-37465	-269313
514596	852606	609455	118724	-925253
751966	642811	293578	-699057	-254506
930647	-271655	-757719	408826	-831136
-620413	862815	-476452	-229529	793761
-890164	420427	417306	511897	394240
957836	485495	933379	631626	-803163
-617378	165671	615057	129356	7226
-419198	722138	-231161	249047	542397
-435720	-977852	837309	952793	95224
556022	88412	-11910	978278	-703054
653291	774379	-199350	538800	-196431
668894	722194	295720	-127328	584005
168515	-231048	448879	31879	442069
717272	623315	-197547	-887527	996801
883966	-679795	-592774	741499	-94820
-793392	136862	954459	-432730	9771
-642700	-710386	670433	48893	618965
-650604	-730524	45789	-47984	305387
675657	-629505	-281998	-773538	995490
-710164	-347669	-43953	-983775	344534
883289	568329	-656178	151456	-769861
695120	169425	-660471	-576774	-117222
-752601	257563	729989	888662	-758752
623731	230060	375649	535410	-292394
359721	374212	-668190	778617	-93428
19093	597799	-784431	-496460	622576
562653	897003	923070	-833639	782508
133492	-59779	377368	-886911	-963446
500280	-968775	-628495	180409	-208495
302326	-458856	230490	-544076	-832586
-98200	622282	824576	-983571	914394
-821151	633417	425209	-269967	-675721
335612	-904950	-783472	-879747	-815002
-738155	-871886	613864	-732654	-653674
362357	516570	-896608	816702	-638716
-795266	-919370	818686	331391	921357
900384	337522	-473735	-290319	601600
-895122	-945048	748399	-282777	-203722
445696	-364681	-739187	554352	677407
474925	306545	-923605	340814	603756
996357	-783151	916038	-412672	949320
-836358	902325	-995447	520935	-437506
-711045	549396	-230187	93831	394167
-738210	837395	-893130	-393339	-17548
-930729	-507779	-201948	224411	375813
39842	-341080	-691786	-879693	672932
-630272	861947	-57971	-63562	-696989
-448696	604660	189941	405853	-264900
-118222	770386	770238	901697	-973397
-857840	-20930	976867	-6609	716663
-277598	-562992	-542043	-715715	998583
-2701	554392	271932	353567	-24924
332225	-300778	-66135	-96340	679095
-93916	588984	467877	347878	-55766
-997152	-797462	-317109	-715153	644128
494488	-468027	-225495	-883723	929772
-879144	-504152	585022	682544	-384396
619574	-679387	-597468	-289860	229805
-176367	-362752	-722406	716116	-947355
522884	690531	450421	783817	-209331
274656	-899817	-883269	573908	-591915
25571	663914	-949620	-886692	254128
754501	-358225	472178	878178	-483784
850541	-410151	-275546	-115464	676092
85731	-731109	693476	870096	965963
280293	425206	321021	-304700	693460
761980	482328	-433451	-745499	881627
-571744	-823792	-100200	-545802	831973
818295	852268	-789477	-859118	777192
369752	405741	-114885	-712490	-226332
880004	-701387	-94246	-799589	23280
332331	-243526	461700	938944	983481
-141330	-60497	-281803	988980	903261
700325	-458444	380979	-166124	-265622
575023	-453679	825998	-425709	-781758
3474	388146	326730	873445	-433003
531764	600872	-343417	-984130	875635
-632669	429358	160592	118791	79130
292309	884767	-167445	-92777	812532
-368054	983808	-828674	559953	-891505
645982	-969277	-8475	680229	-932181
878981	-841505	311300	909386	263276
914413	-730194	-964813	168856	-378712
396974	-99623	-68534	929236	806760
387909	-207147	433813	-611279	38036
10458	311030	463505	-162053	-682432
684113	821260	197485	-267391	574853
-501320	726859	-646777	-951841	270838
-713664	242411	586205	-548337	-449823
341555	-145418	-159036	-501231	-901824
694401	-681725	-176120	70327	-966639
-436939	-623167	-804416	-541430	-281811
159744	274883	718909	-719027	-66669
-433069	-12277	-200449	-752913	441684
-69092	939403	120886	-335363	336022
-444503	134585	204634	-249326	882265
-217546	-53871	983881	496708	-235294
887227	-778729	-835113	143219	-240484
6003	703255	-84079	-707701	-315899
-10483	-687591	-689842	969618	503146
959081	95480	343797	423727	-652967
82190	-986717	-224884	721608	-457037
347506	873678	304037	922721	-557385
25409	477603	412305	496409	-286058
-903521	863925	-672920	669796	-335311
-557472	991635	-493208	-798846	261185
-480343	-801011	679486	-194666	-868750
-861572	124439	-889762	-517695	43329
785042	-817869	326093	-159354	-467912
343169	226556	998683	10727	762409
-593327	174291	-239069	408511	388000
-319685	-812471	-449541	-757966	-818149
-464105	-846812	-953010	82689	390182
728207	730493	260873	631727	-908259
-92544	644212	186483	841783	-804976
-68816	717606	829666	-880173	-408553
35514	-547114	-41548	860822	27705
-882500	-7821	382419	-897285	-81807
-257315	-757106	367029	-306188	194946
188217	-467852	698359	-854830	-699965
710784	-898388	78716	-696040	-151453
14714	-138487	433775	468399	-806899
-281240	132886	972772	448528	768532
72236	-11270	-590950	653057	-353432
-523375	-47995	-178186	-575998	352260
368194	-158163	-41910	-64018	96275
-578302	-889114	510699	613891	51428
156958	979580	-257427	-723811	-150560
608209	-838668	729292	-419371	400354
67140	904229	392999	-330097	-31089
541587	244351	-509436	931028	654182
790683	203925	844662	-9389	715097
-88170	-647465	-144085	-736076	977145
-716701	-438981	-766690	-264646	-629589
875908	982642	-631432	872756	450902
-421302	571018	-770155	-643596	707234
313374	-540184	8206	-362237	-941916
130014	-838682	578192	-844501	909894
56990	46981	-123188	-930660	610305
-887073	931786	260536	-288787	505517
-808101	233024	-252820	-560205	-918989
-212114	282100	-27631	506176	695056
-237001	603374	669723	-608561	38920
-169207	952792	-965201	-354764	198665
358887	-955723	-66526	-620252	856654
-157584	-793494	-725784	488972	353608
-749452	243620	-804076	-938457	-102987
-131588	971288	815420	-644184	-432673
-409656	881185	-430854	630753	19768
-531811	-196452	-831548	669397	-226987
767100	-763966	375666	423104	-836326
-163811	118346	-596882	104122	950827
-599302	-478619	846360	846794	-960282
-930320	947910	280231	-641417	902814
-838995	-227571	-121077	109894	761339
357867	367306	-311815	-433565	475045
-330099	680234	543540	-874661	533852
237730	612263	133826	952530	409065
453912	-668394	654335	942468	848594
-97766	-270865	-793857	240172	-954583
-468271	-546067	-89888	354246	-449417
644784	760320	-191336	565900	579620
153317	-828183	-152593	-160185	-664119
-942163	294055	984736	259726	1994
860170	-66215	368551	928293	792754
471619	-963010	257388	-145110	-882752
723556	540297	-25623	113555	739111
498025	143962	-605730	936448	-629886
263035	-609028	467170	840	258465
677084	-14390	190153	572544	-704704
-893758	494150	885743	163585	189431
-511395	-367613	-456004	738574	-962254
731592	795412	405316	50408	907040
-7566	696473	-671828	-894318	469232
-985256	-348787	-374391	256060	678565
591	-500887	757844	-134281	172083
-283409	-480614	-583706	991241	-739696
-163388	-688234	-434624	-120149	169532
-624540	483561	254882	339651	-231787
22221	121197	926385	-382366	620778
987544	-293335	-873220	278786	-507364
-563353	116908	850165	-230942	-572630
-458644	135694	151988	60985	-410407
392249	201142	-746106	-511833	-852075
926800	-132501	118045	856853	-349790
-702499	845965	404582	698558	789284
-99584	-103367	-565980	-104433	536665
-55581	952616	173442	-822803	547204
118140	-49470	399575	995088	412115
-684640	-84973	-277651	-825968	-484071
-508717	-90021	-982779	-580300	-412545
-761811	33001	-548853	-625329	638364
321908	870908	313367	951375	-91284
-175457	-319500	460721	-327525	-445166
-114790	457077	-942433	-911916	464233
181970	-229764	-12109	595210	284691
859876	-621242	243408	-86958	565993
-463839	-249149	-509016	858231	-236414
-357042	-580251	-488622	960009	965793
175947	76161	-840715	-58552	-612847
-459679	-730036	255531	-363203	-313253
-163463	587832	-105605	-551179	-456024
489903	812125	-669690	-378570	-221612
-69444	-998491	-832193	557449	-602298
-665641	40732	-72799	586851	311797
-709200	-720016	116367	489900	-118763
449040	590244	353238	233299	-350666
95837	58392	775286	564382	756672
859644	-243234	-607247	780226	-923056
15548	222860	-476078	398135	-914218
631757	-160869	-619164	-724467	608327
317587	152105	430999	-68201	-749523
-725453	57121	-792209	610645	-840582
-425039	-288851	183797	211372	-642101
926151	330531	153619	-788237	344505
931354	325984	-754065	798159	231100
178813	-516213	745612	-642844	-806995
-871703	571596	746129	-964314	-85451
364520	-247457	620122	268604	294280
672288	-647596	-38748	-491041	-934279
940127	518894	-411405	-453859	-24287
845201	131882	752499	-249624	316432
-994020	418084	263855	-229760	-624881
434378	459548	-122490	-186299	221994
741065	-887377	504771	364210	630240
-977659	677272	-104594	675896	-353568
-220408	-281328	-27627	-367554	681184
839117	-586267	-2182	-312681	-506399
-488529	431610	-807165	-392727	441019
-542488	-410989	642366	792981	8230
-187227	311091	-335169	444739	-494377
-373631	152511	918459	-925519	-634328
878877	-367490	500704	502314	-964911
130651	-239148	896222	821080	-431281
-795071	-706245	-922584	344814	990063
437724	632531	725212	-730549	-557751
846344	441784	-902641	136710	-906664
